device_key,alert_count,critical_alert_count,high_alert_count,unresolved_alert_count,unresolved_critical_count,malware_or_ransomware_count,powershell_count,lateral_movement_count,credential_access_count,tampering_count,usb_count,impossible_resolution_count,inactive_user_activity_count,identity_join_review_count,associated_user_count,risk_score,risk_reasons,critical_severity_points,high_severity_points,unresolved_critical_points,malware_ransomware_points,powershell_points,lateral_movement_points,credential_access_points,tampering_points,usb_points,impossible_resolution_points,inactive_user_points,identity_review_points,risk_band,hostname,device_criticality,departments
LPT-11070.CORP.LOCAL,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,LPT-11070.CORP.LOCAL,Critical,Legal
LPT-11125.CORP.LOCAL,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,LPT-11125.CORP.LOCAL,,Mktg
LPT-11209,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,LPT-11209,Medium,It
LPT-11276.CORP.LOCAL,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,LPT-11276.CORP.LOCAL,Critical,Call Center
LPT-11280.CORP.LOCAL,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,LPT-11280.CORP.LOCAL,,It Support
LPT-11488.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,LPT-11488.CORP.LOCAL,,R&D
LPT-11534.CORP.LOCAL,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,LPT-11534.CORP.LOCAL,Low,Customer Support
LPT-12026,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,7,1 critical alert(s); 1 credential-access alert(s),5,0,0,0,0,0,2,0,0,0,0,0,Medium,LPT-12026,,Rd
LPT-12065.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,LPT-12065.CORP.LOCAL,High,Purchase
LPT-12069.CORP.LOCAL,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,LPT-12069.CORP.LOCAL,High,Sales
LPT-12305,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7,1 critical alert(s); 1 lateral-movement alert(s),5,0,0,0,0,2,0,0,0,0,0,0,Medium,LPT-12305,Critical,Customer Care
LPT-12377.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,LPT-12377.CORP.LOCAL,Low,Cs
LPT-12470,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,7,1 inactive-user event(s),0,3,0,0,0,0,0,0,1,0,3,0,Medium,LPT-12470,High,Finance
LPT-12528,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,LPT-12528,Low,R&D
LPT-12729.CORP.LOCAL,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,LPT-12729.CORP.LOCAL,High,Call Center
LPT-12755,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,LPT-12755,,It Support
LPT-12780.CORP.LOCAL,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,7,1 credential-access alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,0,0,0,2,0,0,1,3,1,Medium,LPT-12780.CORP.LOCAL,High,Legal
LPT-12795.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,LPT-12795.CORP.LOCAL,Low,Procurement Team
MISSING_HOST::EMP10004,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,,Medium,Operations Dept
MISSING_HOST::EMP10064,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,,Ops Team
MISSING_HOST::EMP10167,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,7,1 credential-access alert(s); 1 identity review concern(s),0,3,0,0,0,0,2,0,0,1,0,1,Medium,,Low,Legal Dept
MISSING_HOST::EMP10267,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,7,1 critical alert(s); 1 identity review concern(s),5,0,0,0,0,0,0,0,1,0,0,1,Medium,,Low,People Team
MISSING_HOST::EMP10297,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,Low,Supply Chain
MISSING_HOST::EMP10373,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,Low,People Team
MISSING_HOST::EMP10408,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,,High,
MISSING_HOST::EMP10436,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,,Critical,Sales
MISSING_HOST::EMP10516,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,Medium,R&D
MISSING_HOST::EMP10596,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,Medium,Hr
MISSING_HOST::EMP10609,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,Medium,Operations
MISSING_HOST::EMP10672,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,7,1 critical alert(s); 1 identity review concern(s),5,0,0,0,0,0,0,0,0,1,0,1,Medium,,Low,Sales Team
MISSING_HOST::EMP10741,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,,,It Dept
MISSING_HOST::EMP10767,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,Medium,Operations
MISSING_HOST::EMP10899,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,,Low,Procurement Team
MISSING_HOST::EMP11004,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,7,1 inactive-user event(s); 1 identity review concern(s),0,3,0,0,0,0,0,0,0,0,3,1,Medium,,,Research And Development
MISSING_HOST::EMP11136,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,,,Operations
MISSING_HOST::EMP11247,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,,Low,Operations Dept
MISSING_HOST::EMP11301,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,,Brand Team
MISSING_HOST::EMP11308,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,,Critical,Purchase
MISSING_HOST::EMP11342,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,Medium,Finance
MISSING_HOST::EMP11374,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,Medium,Hr
MISSING_HOST::EMP11389,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,Critical,Legal Dept
MISSING_HOST::EMP11596,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,,,Legal
MISSING_HOST::EMP11671,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,Medium,Marketing
MISSING_HOST::EMP11725,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,Low,Rnd
MISSING_HOST::EMP12045,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,7,1 critical alert(s); 1 identity review concern(s),5,0,0,0,0,0,0,0,1,0,0,1,Medium,,High,Innovation
MISSING_HOST::EMP12060,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,Low,Cs
MISSING_HOST::EMP12110,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,7,1 PowerShell alert(s); 1 identity review concern(s),0,3,0,0,2,0,0,0,0,1,0,1,Medium,,,Information Tech
MISSING_HOST::EMP12163,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,,Medium,Fin
MISSING_HOST::EMP12172,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,Medium,Ops
MISSING_HOST::EMP12204,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,Low,Finance Dept
MISSING_HOST::EMP12321,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,7,1 PowerShell alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,0,2,0,0,0,0,1,3,1,Medium,,,Information Tech
MISSING_HOST::EMP12446,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,7,1 inactive-user event(s); 1 identity review concern(s),0,3,0,0,0,0,0,0,0,0,3,1,Medium,,High,Human Resource
MISSING_HOST::EMP12498,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,,,Innovation
MISSING_HOST::EMP12518,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,,,Compliance
MISSING_HOST::EMP12612,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,High,Rnd
MISSING_HOST::EMP12646,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,Low,Information Technology
MISSING_HOST::EMP12658,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,,High,Legal
MISSING_HOST::EMP12683,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,,Low,Legal
MISSING_HOST::EMP12684,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,7,1 critical alert(s); 1 identity review concern(s),5,0,0,0,0,0,0,0,1,0,0,1,Medium,,High,Sales Team
MISSING_HOST::EMP12697,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,High,Finance
MISSING_HOST::EMP12735,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,,Critical,Brand Team
MISSING_HOST::EMP12761,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,,,Business Sales
MISSING_HOST::EMP12762,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,,Low,Marketing
VDR-10152,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,VDR-10152,Low,
VDR-10778.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,VDR-10778.CORP.LOCAL,Critical,Operations Dept
VDR-10929.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,VDR-10929.CORP.LOCAL,Low,Mktg
VDR-11095.CORP.LOCAL,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,VDR-11095.CORP.LOCAL,High,Cs
VDR-11240.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,VDR-11240.CORP.LOCAL,Medium,Sales
VDR-11482.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,VDR-11482.CORP.LOCAL,Medium,Ops
VDR-11666.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,VDR-11666.CORP.LOCAL,Low,Sales
VDR-11718.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,VDR-11718.CORP.LOCAL,High,Call Center
VDR-11951.CORP.LOCAL,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,VDR-11951.CORP.LOCAL,High,Mktg
VDR-12218.CORP.LOCAL,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,VDR-12218.CORP.LOCAL,,Finance
VDR-12243.CORP.LOCAL,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,VDR-12243.CORP.LOCAL,High,Business Sales
VDR-12302.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,VDR-12302.CORP.LOCAL,High,Human Resource
VDR-12352.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,VDR-12352.CORP.LOCAL,,Operations
VDR-12412.CORP.LOCAL,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,VDR-12412.CORP.LOCAL,High,Finance
VDR-12527.CORP.LOCAL,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,VDR-12527.CORP.LOCAL,,Ops Team
VDR-12570.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,VDR-12570.CORP.LOCAL,High,Finance Dept
VDR-12573,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,7,1 critical alert(s); 1 credential-access alert(s),5,0,0,0,0,0,2,0,0,0,0,0,Medium,VDR-12573,Medium,It
VDR-12688,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,VDR-12688,Medium,Finance
VDR-12972.CORP.LOCAL,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,VDR-12972.CORP.LOCAL,Critical,Business Sales
WS-10105.CORP.LOCAL,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,WS-10105.CORP.LOCAL,Critical,It Support
WS-10119.CORP.LOCAL,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,WS-10119.CORP.LOCAL,Medium,It Dept
WS-10128,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,7,1 malware/ransomware alert(s),0,3,0,3,0,0,0,0,0,1,0,0,Medium,WS-10128,High,Research And Development
WS-10139,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,WS-10139,,Legal
WS-10442,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7,1 critical alert(s); 1 lateral-movement alert(s),5,0,0,0,0,2,0,0,0,0,0,0,Medium,WS-10442,,It Support
WS-10553.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,WS-10553.CORP.LOCAL,Low,Ops
WS-10727,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,WS-10727,Low,
WS-10876.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,WS-10876.CORP.LOCAL,Low,Legal
WS-10941.CORP.LOCAL,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,WS-10941.CORP.LOCAL,Low,Customer Care
WS-11193,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7,1 critical alert(s); 1 lateral-movement alert(s),5,0,0,0,0,2,0,0,0,0,0,0,Medium,WS-11193,Medium,Human Resource
WS-11228,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,WS-11228,High,People Team
WS-11536.CORP.LOCAL,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,WS-11536.CORP.LOCAL,High,Fin
WS-11698.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,WS-11698.CORP.LOCAL,Critical,Sales Dept
WS-11739.CORP.LOCAL,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,WS-11739.CORP.LOCAL,Critical,Customer Care
WS-11860.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,WS-11860.CORP.LOCAL,Low,Sales Team
WS-11972.CORP.LOCAL,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,7,1 malware/ransomware alert(s); 1 inactive-user event(s); 1 identity review concern(s),0,0,0,3,0,0,0,0,0,0,3,1,Medium,WS-11972.CORP.LOCAL,Medium,Business Sales
WS-11987,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,7,1 inactive-user event(s),0,3,0,0,0,0,0,0,1,0,3,0,Medium,WS-11987,,Support
WS-12118.CORP.LOCAL,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,WS-12118.CORP.LOCAL,,Information Tech
WS-12485.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,WS-12485.CORP.LOCAL,Low,Support
WS-12872.CORP.LOCAL,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,WS-12872.CORP.LOCAL,Medium,Rd
WS-12938.CORP.LOCAL,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,1 malware/ransomware alert(s); 1 identity review concern(s),0,3,0,3,0,0,0,0,0,0,0,1,Medium,WS-12938.CORP.LOCAL,Low,People Team
LPT-12681,5,0,0,5,0,2,0,0,0,0,0,0,0,0,1,6,2 malware/ransomware alert(s),0,0,0,6,0,0,0,0,0,0,0,0,Medium,LPT-12681,Low,Purchase
VDR-11681,5,0,0,1,0,1,0,1,0,0,1,0,0,0,1,6,1 malware/ransomware alert(s); 1 lateral-movement alert(s),0,0,0,3,0,2,0,0,1,0,0,0,Medium,VDR-11681,High,Sales Dept
LPT-10850,4,0,0,2,0,1,0,0,0,0,3,0,0,0,1,6,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,3,0,0,0,Medium,LPT-10850,Low,People Team
LPT-12086,4,0,0,3,0,0,0,1,1,0,2,0,0,0,1,6,1 lateral-movement alert(s); 1 credential-access alert(s),0,0,0,0,0,2,2,0,2,0,0,0,Medium,LPT-12086,Low,Research And Development
VDR-10116,4,0,0,2,0,1,0,1,0,0,1,0,0,0,1,6,1 malware/ransomware alert(s); 1 lateral-movement alert(s),0,0,0,3,0,2,0,0,1,0,0,0,Medium,VDR-10116,Critical,Marketing
VDR-11935,4,0,0,3,0,1,0,1,0,0,1,0,0,0,1,6,1 malware/ransomware alert(s); 1 lateral-movement alert(s),0,0,0,3,0,2,0,0,1,0,0,0,Medium,VDR-11935,Critical,Finance Dept
VDR-12865,4,0,0,0,0,1,0,0,0,0,2,1,0,0,1,6,1 malware/ransomware alert(s),0,0,0,3,0,0,0,0,2,1,0,0,Medium,VDR-12865,Critical,Innovation
WS-10324,4,0,0,0,0,0,2,0,1,0,0,0,0,0,1,6,2 PowerShell alert(s); 1 credential-access alert(s),0,0,0,0,4,0,2,0,0,0,0,0,Medium,WS-10324,High,Sales
WS-11612,4,0,0,3,0,1,0,0,1,0,1,0,0,0,1,6,1 malware/ransomware alert(s); 1 credential-access alert(s),0,0,0,3,0,0,2,0,1,0,0,0,Medium,WS-11612,Low,Operations
WS-11711,4,0,0,3,0,0,0,1,1,0,2,0,0,0,1,6,1 lateral-movement alert(s); 1 credential-access alert(s),0,0,0,0,0,2,2,0,2,0,0,0,Medium,WS-11711,Low,Human Resource
WS-12561,4,0,1,2,0,0,0,1,0,0,1,0,0,0,1,6,1 lateral-movement alert(s),0,3,0,0,0,2,0,0,1,0,0,0,Medium,WS-12561,Low,Human Resource
LPT-10197,3,0,0,2,0,1,0,0,1,0,1,0,0,0,1,6,1 malware/ransomware alert(s); 1 credential-access alert(s),0,0,0,3,0,0,2,0,1,0,0,0,Medium,LPT-10197,Medium,Cs
LPT-10223,3,0,0,1,0,1,0,0,1,0,1,0,0,0,1,6,1 malware/ransomware alert(s); 1 credential-access alert(s),0,0,0,3,0,0,2,0,1,0,0,0,Medium,LPT-10223,Critical,Ops Team
LPT-10751,3,1,0,2,0,0,0,0,0,0,1,0,0,0,1,6,1 critical alert(s),5,0,0,0,0,0,0,0,1,0,0,0,Medium,LPT-10751,Low,Rnd
LPT-10797,3,0,1,2,0,1,0,0,0,0,0,0,0,0,1,6,1 malware/ransomware alert(s),0,3,0,3,0,0,0,0,0,0,0,0,Medium,LPT-10797,Medium,Purchase
